,text,label,category
958,Oh who cares.. nobody but you really cares anything about trump's personal life.. I sure dont..get over your loss..,True,bullying
959,NOBODY CARES ABOUT YOUR TALENT OR GENETICS SHOW US HOW BAD YOU WANT IT... #TUR #USA #Istanbul #Chicago #life.,True,bullying
960,".Nobody really cares about you !', 'Don?t let them lie to u.",True,bullying
961,"Dloesch Nobody cares abt gun mfr's profits., You people are irrationally obsessed w.",True,bullying
962,"De Niro ......................... nobody cares about a mega rich old mans opinion on politics, life h.",True,bullying
963,"Are you protected by a wall or people with guns?', 'Maybe not your such a #Hasbeen nobody cares about you.",True,bullying
964,"Nobody cares about you anymore.', 'You stopped being a fighter a while ago.', '#ConorMcGregor #boxing #clown #punk.",True,bullying
965,"Nobody gives a damn twit.', '#america cares about real news that affects them.', 'You are a talking he.",True,bullying
966,Folk will never understand how much a fucking hate this boy genuinely feel ma blood boiling every time a see his puss on ma t.,True,bullying
967,"6 fucking penalty miss in a fucking row out of 9 games you fucking cunt.', 'How that realistic and what fucking worst.",True,bullying
968,"SxdlyMxdi is a cunt ass mother fucking bitch.', 'happy?.",True,bullying
969,What a fucking cunt.,True,bullying
970,"Conor should be fucking deported at this rate... Grade A cunt...', ""This isn't a guy throwing a boomerang at a racist who in""]",True,bullying
971,hey you stupid cunt your a fucking dumb shit you know that oh yeah by the way your a pussy.,True,bullying
972,Another nasty piece of shit cunt who's getting off on getting her fucking asshole blown apart,True,bullying
973,Fucking cunt meet me in Asda.,True,bullying
974,Fucking lazy cunt.,True,bullying
975,"oi you fucking oddball.', 'Stop chatting shit.', 'Stupid cunt..",True,bullying
976,"Backing up his pal artem, showing that russian cunt who hes fucking with.",True,bullying
977,The man fucking killed a cunt of course he?s going to be arrested doesn?t mean he?s gonna charged Jesus Christ.,True,bullying
978,"can?t fucking believe some drivers, almost had a head on collision both doing 60 because some impatient cunt over t.",True,bullying
979,"Conor McGregor is no fucking gangster, his a fucking clown who?s becoming more famous for being a cunt than a fighter & Khab.",True,bullying
980,"You wanted the beast, you fucking cunt, well now you gonna fucking get him.",True,bullying
981,nigger gyal did u get my text.,True,bullying
982,"I never get fucked by a nigger, a muslim or a jew in al my entire life!, Fuck those assholes who tell....",True,bullying
983,Take your white women and go then nigger.,True,bullying
984,Hush little nigger don?t say a word.,True,bullying
985,you nigger.,True,bullying
986,Might go home today so be ready to suck dick in a call nigger man.,True,bullying
987,"You dumb nigger.', 'You had your chance to do something when Osama Obama was President.', 'Y.",True,bullying
988,What about beating up white people that say ?nigger? and posting it on social media.,True,bullying
989,"Hey Steve, Nigger is a word too., Should we continue to use that one you fucking douchebag..",True,bullying
990,What a fag.,True,bullying
991,MEAHT What a fag lol.,True,bullying
992,"Pull up to rape a fag in a BMW., What do you drive fag?.",True,bullying
993,"what should i call you?', 'A #pimp, #loser, #cuck, #sissyslut, #fag, cunt, #HomeWrecker, #pathetic hand fucker, #tinywinne.",True,bullying
994,"another insecure fag, what a suprsie.",True,bullying
995,"Look what you could be allowed to worship.', 'Prove to me you?re a good slave #findom #domme #findomme #femdom #femdomme.",True,bullying
996,".Arran, 15 mins after having a fag because he sat down for a meal: ?you know what?s gonna be nice?', 'A fag?.",True,bullying
997,what happened to that enravish kid he was a fag lol.,True,bullying
998,"And why do you care what I say???, Lol looks like you have a crush you creepy Fag.",True,bullying
999,Sneadi punches fameles shit nvm lol also was beating women what a idiot fag.,True,bullying
1000,"""Seedy Sneedy"" punches POCs but also is going to hell what a fag.",True,bullying
1001,Stages of realising and accepting that you are a WHITE INFERIOR FAG. Mistress invites some of Sir's mates over so yo,True,bullying
1002,"Vin Diesel?s a closet FAG!!, I don?t know what the Rock is worried about??, He his made more money in one yea.",True,bullying
1003,"Ah got ya And hm, what a fag Thanks!.",True,bullying
1004,Wow what a fag.,True,bullying
1005,"Why the fuck do you have that worthless conspiracy theory slut therealroseanne on your network?, You guys nee.",True,bullying
1006,"There it is., The face of a true cock slut., No matter how degraded you feel, you love this., This is what you live for..",True,bullying
1007," I'll tie you up like the slut you are and stuff my big fat cock up your mouth, and throat fuck you like a wild animal",True,bullying
1008,"Naw, you would just have a disgustingly fat ass and would be pimped out to every wannabe thug rapper unt.",True,bullying
1009,"You grubby cunts!', 'There is a line and you crossed it during Steve Smiths in.",True,bullying
1010,"IngrahamAngle you are a short, fat, slut..",True,bullying
1011,"Your big #white Booty deserves a big #black Cock and you are getting it, #slut. Throw your fat arse back on #Daddy",True,bullying
1012,"I bet your loving it knowing you are grossly fat, ugly you have the losest pussy ever, your body is cov.",True,bullying
1013,"TomiLahren I will prove you are a retard., You give me your address and then threaten me and it's all in writing. Lol.",True,bullying
1014,"You are a f?ing retard., He never said that., Get your.",True,bullying
1015,You sound like a retard I wonder what you are doing on twitter.A,True,bullying
1016,"IngrahamAngle FoxNews YOU ARE A FUCKING RETARD!!!', '.davidhogg111.",True,bullying
1017,"Holy shit you are a fooking retard!, I guess that's what happens when you take too many shots to the noggin, eh?, Roid raging POS..",True,bullying
1018,Conor you're a fucking retard what the fuck are you at like #UFC223,True,bullying
1019,"Nor did I solicit yours., Are you a retard? I think perhaps you are..",True,bullying
1020,realDonaldTrump  Did your big fat STUPID Ass say today the Military should help build your dumb as a b.,True,bullying
1021,"If you are supporting a criminal just because he is an actor you like, then you are a retard., You're a wasting Earth's",True,bullying
1022,"Are you a retard?, He is never going to fight mma again.",True,bullying
1023,"Sure!, Jajajajaja ?????????? You're a fucking bastard!, Liar!, Retard!, But Muslims w.",True,bullying
1024,"You are a fucking retard...dude gtfo the internet lol.', 'Loser.",True,bullying
1025,"Dude I was trying to be nice, But you are a fucking retard.', 'Between the match wit.",True,bullying
1026,"If you are a Left Wing retard this is your twisted logic., 78 year old pensioner attacked by two armed criminals hal.",True,bullying
1027,The man who has a hundered hundereds...hmmm what a retard you are.,True,bullying
1028,"Because of automation you retard, jobs are lost. If you have kids or grandkids, you shou.",True,bullying
1029,You are a retard if you dont think so..,True,bullying
1030,"Haha, you are a fkn window licking retard!",True,bullying
1031,jimmykimmel Trump attacks are getting old Jimmy...you are a piece of shit isn't it your kid born defective or b,True,bullying
1032,"Pakis are deprived of reasoning capabilities and therefore I don't judge them., I mean do you judge a retard for bei.",True,bullying
1033,"Roger, I have a nagging question I?ve been dying to ask you: are you a fckn retard or just a plain scammer? Or both?",True,bullying
1034,LoganPaul Such a retard you are.,True,bullying
1035,Yeah true Jason you are a fat spengling dog noncing retard.,True,bullying
1036,"So coming out of his own mouth isn?t good enough?, Are you a retard?, So if someone says the.",True,bullying
1037,Wake up retard. You lost to my team in an online tourney remember? The one where you lost.,True,bullying
1038,Weird argument. Are you trying to prove Salman khan would kill a rhino in Assam and an elephant in kere.,True,bullying
1039,Yeah very cool... if you are a retard and need help from a computer doing groceries..,True,bullying
1040,"why the hell are you doing another 11 hours for one little extra tweet he missed., Last one was 7 posts of.",True,bullying
1041, You are a retard.,True,bullying
1042," So they came to play football and got pelted with stones and bottles, aka deadly weapons like they're",True,bullying
1043,"realDonaldTrump You are such a retard., I love the third grade comments..",True,bullying
1044,"realDonaldTrump Sir, they're not honest at all you retard."", ""They made a story with Trump's parents who h""]",True,bullying
1045,"As a man thinks in his heart, so he is., You are a retard if Buhari is your yardstick for good governance.",True,bullying
1046,KamalaHarris I guess you are just a nasty libtard like the rest of snowflakes..,True,bullying
1047,"This fucking guy is so UN-social, who the fuck runs this account?', 'Whoever you are....tell the soci.",True,bullying
1048,"Wait a minute, are you saying The Magicians is a libtard myth?, Those dirty scoundrels, t.",True,bullying
1049,"So I was wrong, I?ll admit just because you look like a female junkie doesn?t mean that you are., H.",True,bullying
1050,"You are proving yourself to be a good little libtard', 'Make a claim and then.",True,bullying
1051,seanhannity JohnKerry ????????~ you really are a special little libtard.,True,bullying
1052,SteveScalise realDonaldTrump Another Leftist Libtard Hater assuming and using God with their hatef.,True,bullying
1053,"jimmykimmel Figures an asshole like you would insult a woman like Mrs. Trump., Jerkoff that you are., Libtard..",True,bullying
1054,seanhannity .realDonaldTrump Many people think you are a Libtard moron....,True,bullying
1055,"OregonGovBrown realDonaldTrump You are an IDIOT., If he Federalizes them they don?t work for you.', 'BTW an uninsure.",True,bullying
1056,But it?s cool I know your a retired nurse and a #libtard who retweets bots accounts.,True,bullying
1057,foxandfriends Typical libtard what truths are you speaking abo.,True,bullying
1058,"So disappointed you are a libtard!, You are a pussy!",True,bullying
1059,"Fuck you lady!, It's libtard assholes like you that are ruining this country., Instead of helping to secure our board.",True,bullying
1060,"seanhannity That all you got?', 'Kermit the Frog??', '?????????? ~ you are a special.",True,bullying
1061,"No we are not, But you are a race baiting libtard jackwagon..",True,bullying
1062,"you wont get anyone for this challenge., after snowflake, libtard, and a ton of graphics, they are done",True,bullying
1063,"I will follow you if you are not a libtard,Muslim, or you ate involved with BLM i am a 3%er.",True,bullying
1064,"michaelianblack Ur a child, an ostrich w/ your head in the sand pretending that you live in a world w/ cotton cand.",True,bullying
1065,FoxNews. not to all the ppl I know that live there! they love it. and it's not libtard....I suspect you are a trump toesucker,True,bullying
